date,category,total_demand,n_batches,avg_demand_per_batch,month,year,day_of_week
2014-03-29,FOODS_2,465.0,4493.0,0.10349432450478523,3,2014,Saturday
2014-03-30,FOODS_2,602.0,4434.0,0.13576905728461885,3,2014,Sunday
2014-03-31,FOODS_2,429.0,4355.0,0.09850746268656717,3,2014,Monday
2014-04-01,FOODS_2,442.0,4300.0,0.1027906976744186,4,2014,Tuesday
2014-04-02,FOODS_2,452.0,4257.0,0.10617805966643176,4,2014,Wednesday
2014-04-03,FOODS_2,470.0,4472.0,0.1050983899821109,4,2014,Thursday
2014-04-04,FOODS_2,484.0,4417.0,0.10957663572560561,4,2014,Friday
2014-04-05,FOODS_2,611.0,4339.0,0.14081585618806178,4,2014,Saturday
2014-04-06,FOODS_2,649.0,4280.0,0.15163551401869158,4,2014,Sunday
2014-04-07,FOODS_2,548.0,4234.0,0.12942843646669816,4,2014,Monday
2014-04-08,FOODS_2,454.0,4467.0,0.10163420640250728,4,2014,Tuesday
2014-04-09,FOODS_2,377.0,4418.0,0.0853327297419647,4,2014,Wednesday
2014-04-10,FOODS_2,300.0,4341.0,0.0691085003455425,4,2014,Thursday
2014-04-11,FOODS_2,338.0,4274.0,0.07908282639213851,4,2014,Friday
2014-04-12,FOODS_2,335.0,4226.0,0.07927117841930904,4,2014,Saturday
2014-04-13,FOODS_2,444.0,4457.0,0.0996185775185102,4,2014,Sunday
2014-04-14,FOODS_2,359.0,4395.0,0.08168373151308304,4,2014,Monday
2014-04-15,FOODS_2,260.0,4294.0,0.06054960409874243,4,2014,Tuesday
2014-04-16,FOODS_2,339.0,4228.0,0.08017975402081362,4,2014,Wednesday
2014-04-17,FOODS_2,369.0,4179.0,0.0882986360373295,4,2014,Thursday
2014-04-18,FOODS_2,429.0,4402.0,0.09745570195365742,4,2014,Friday
2014-04-19,FOODS_2,497.0,4358.0,0.1140431390546122,4,2014,Saturday
2014-04-20,FOODS_2,310.0,4293.0,0.07221057535522944,4,2014,Sunday
2014-04-21,FOODS_2,387.0,4244.0,0.0911875589066918,4,2014,Monday
2014-04-22,FOODS_2,350.0,4206.0,0.08321445553970519,4,2014,Tuesday
2014-04-23,FOODS_2,342.0,4442.0,0.0769923457901846,4,2014,Wednesday
2014-04-24,FOODS_2,331.0,4381.0,0.07555352659210227,4,2014,Thursday
2014-04-25,FOODS_2,414.0,4299.0,0.09630146545708304,4,2014,Friday
2014-04-26,FOODS_2,537.0,4235.0,0.1268004722550177,4,2014,Saturday
2014-04-27,FOODS_2,499.0,4199.0,0.118837818528221,4,2014,Sunday
2014-04-28,FOODS_2,342.0,4451.0,0.07683666591777129,4,2014,Monday
2014-04-29,FOODS_2,260.0,4377.0,0.059401416495316425,4,2014,Tuesday
2014-04-30,FOODS_2,362.0,4310.0,0.0839907192575406,4,2014,Wednesday
2014-05-01,FOODS_2,371.0,4260.0,0.08708920187793427,5,2014,Thursday
2014-05-02,FOODS_2,423.0,4205.0,0.10059453032104637,5,2014,Friday
2014-05-03,FOODS_2,575.0,4449.0,0.1292425264104293,5,2014,Saturday
2014-05-04,FOODS_2,685.0,4388.0,0.15610756608933454,5,2014,Sunday
2014-05-05,FOODS_2,572.0,4317.0,0.13249942089413944,5,2014,Monday
2014-05-06,FOODS_2,454.0,4264.0,0.10647279549718575,5,2014,Tuesday
2014-05-07,FOODS_2,518.0,4225.0,0.12260355029585798,5,2014,Wednesday
2014-05-08,FOODS_2,411.0,4446.0,0.09244264507422402,5,2014,Thursday
2014-05-09,FOODS_2,452.0,4386.0,0.10305517555859553,5,2014,Friday
2014-05-10,FOODS_2,561.0,4318.0,0.12992125984251968,5,2014,Saturday
2014-05-11,FOODS_2,420.0,4255.0,0.09870740305522914,5,2014,Sunday
2014-05-12,FOODS_2,419.0,4216.0,0.09938330170777988,5,2014,Monday
2014-05-13,FOODS_2,350.0,4451.0,0.07863401482812851,5,2014,Tuesday
2014-05-14,FOODS_2,292.0,4388.0,0.06654512306289881,5,2014,Wednesday
2014-05-15,FOODS_2,308.0,4307.0,0.07151149291850475,5,2014,Thursday
2014-05-16,FOODS_2,398.0,4253.0,0.09358100164589701,5,2014,Friday
2014-05-17,FOODS_2,512.0,4205.0,0.12175980975029727,5,2014,Saturday
2014-05-18,FOODS_2,570.0,4446.0,0.1282051282051282,5,2014,Sunday
2014-05-19,FOODS_2,417.0,4392.0,0.09494535519125682,5,2014,Monday
2014-05-20,FOODS_2,414.0,4320.0,0.09583333333333334,5,2014,Tuesday
2014-05-21,FOODS_2,305.0,4258.0,0.07162987317989666,5,2014,Wednesday
2014-05-22,FOODS_2,349.0,4226.0,0.08258400378608613,5,2014,Thursday
2014-05-23,FOODS_2,320.0,4474.0,0.07152436298614215,5,2014,Friday
2014-05-24,FOODS_2,428.0,4412.0,0.09700815956482321,5,2014,Saturday
2014-05-25,FOODS_2,392.0,4351.0,0.0900942312112158,5,2014,Sunday
2014-05-26,FOODS_2,454.0,4291.0,0.10580284316010254,5,2014,Monday
2014-05-27,FOODS_2,425.0,4260.0,0.09976525821596244,5,2014,Tuesday
2014-05-28,FOODS_2,359.0,4498.0,0.07981325033348155,5,2014,Wednesday
2014-05-29,FOODS_2,295.0,4438.0,0.06647138350608382,5,2014,Thursday
2014-05-30,FOODS_2,375.0,4369.0,0.08583199816891737,5,2014,Friday
2014-05-31,FOODS_2,518.0,4313.0,0.12010201715743102,5,2014,Saturday
2014-06-01,FOODS_2,628.0,4266.0,0.1472105016408814,6,2014,Sunday
2014-06-02,FOODS_2,487.0,4505.0,0.10810210876803551,6,2014,Monday
2014-06-03,FOODS_2,426.0,4454.0,0.09564436461607544,6,2014,Tuesday
2014-06-04,FOODS_2,465.0,4374.0,0.10631001371742113,6,2014,Wednesday
2014-06-05,FOODS_2,380.0,4320.0,0.08796296296296297,6,2014,Thursday
2014-06-06,FOODS_2,381.0,4280.0,0.08901869158878505,6,2014,Friday
2014-06-07,FOODS_2,599.0,4514.0,0.13269827204253434,6,2014,Saturday
2014-06-08,FOODS_2,754.0,4461.0,0.16902039901367408,6,2014,Sunday
2014-06-09,FOODS_2,518.0,4390.0,0.11799544419134396,6,2014,Monday
2014-06-10,FOODS_2,405.0,4337.0,0.09338252248097763,6,2014,Tuesday
2014-06-11,FOODS_2,458.0,4297.0,0.10658599022573889,6,2014,Wednesday
2014-06-12,FOODS_2,365.0,4545.0,0.08030803080308031,6,2014,Thursday
2014-06-13,FOODS_2,400.0,4486.0,0.08916629514043692,6,2014,Friday
2014-06-14,FOODS_2,587.0,4418.0,0.13286555002263467,6,2014,Saturday
2014-06-15,FOODS_2,501.0,4345.0,0.11530494821634062,6,2014,Sunday
2014-06-16,FOODS_2,491.0,4300.0,0.1141860465116279,6,2014,Monday
2014-06-17,FOODS_2,359.0,4519.0,0.07944235450320868,6,2014,Tuesday
2014-06-18,FOODS_2,385.0,4445.0,0.08661417322834646,6,2014,Wednesday
2014-06-19,FOODS_2,414.0,4369.0,0.09475852597848478,6,2014,Thursday
2014-06-20,FOODS_2,432.0,4313.0,0.10016230002318571,6,2014,Friday
2014-06-21,FOODS_2,454.0,4272.0,0.10627340823970037,6,2014,Saturday
2014-06-22,FOODS_2,504.0,4498.0,0.11204979991107158,6,2014,Sunday
2014-06-23,FOODS_2,462.0,4452.0,0.10377358490566038,6,2014,Monday
2014-06-24,FOODS_2,294.0,4369.0,0.06729228656443122,6,2014,Tuesday
2014-06-25,FOODS_2,337.0,4305.0,0.07828106852497096,6,2014,Wednesday
2014-06-26,FOODS_2,304.0,4248.0,0.07156308851224105,6,2014,Thursday
2014-06-27,FOODS_2,339.0,4487.0,0.07555159349231112,6,2014,Friday
2014-06-28,FOODS_2,431.0,4437.0,0.09713770565697544,6,2014,Saturday
2014-06-29,FOODS_2,467.0,4362.0,0.10706098120128381,6,2014,Sunday
2014-06-30,FOODS_2,390.0,4317.0,0.09034051424600417,6,2014,Monday
2014-07-01,FOODS_2,438.0,4265.0,0.10269636576787808,7,2014,Tuesday
2014-07-02,FOODS_2,404.0,4490.0,0.08997772828507795,7,2014,Wednesday
2014-07-03,FOODS_2,464.0,4422.0,0.10492989597467209,7,2014,Thursday
2014-07-04,FOODS_2,326.0,4361.0,0.07475349690437973,7,2014,Friday
2014-07-05,FOODS_2,434.0,4297.0,0.10100069816150803,7,2014,Saturday
2014-07-06,FOODS_2,558.0,4258.0,0.13104744011272898,7,2014,Sunday
2014-07-07,FOODS_2,566.0,4485.0,0.1261984392419175,7,2014,Monday
2014-07-08,FOODS_2,465.0,4425.0,0.10508474576271186,7,2014,Tuesday
2014-07-09,FOODS_2,418.0,4337.0,0.09637998616555223,7,2014,Wednesday
2014-07-10,FOODS_2,398.0,4284.0,0.09290382819794585,7,2014,Thursday
2014-07-11,FOODS_2,381.0,4245.0,0.08975265017667844,7,2014,Friday
2014-07-12,FOODS_2,464.0,4491.0,0.10331774660431975,7,2014,Saturday
2014-07-13,FOODS_2,549.0,4425.0,0.12406779661016949,7,2014,Sunday
2014-07-14,FOODS_2,423.0,4350.0,0.09724137931034482,7,2014,Monday
2014-07-15,FOODS_2,371.0,4300.0,0.08627906976744186,7,2014,Tuesday
2014-07-16,FOODS_2,402.0,4257.0,0.09443269908386187,7,2014,Wednesday
2014-07-17,FOODS_2,363.0,4494.0,0.08077436582109479,7,2014,Thursday
2014-07-18,FOODS_2,388.0,4437.0,0.08744647284201036,7,2014,Friday
2014-07-19,FOODS_2,468.0,4359.0,0.10736407432897453,7,2014,Saturday
2014-07-20,FOODS_2,525.0,4303.0,0.12200790146409482,7,2014,Sunday
2014-07-21,FOODS_2,372.0,4261.0,0.08730344989439098,7,2014,Monday
2014-07-22,FOODS_2,360.0,4492.0,0.08014247551202137,7,2014,Tuesday
2014-07-23,FOODS_2,346.0,4429.0,0.07812147211560172,7,2014,Wednesday
2014-07-24,FOODS_2,297.0,4348.0,0.06830726770929163,7,2014,Thursday
2014-07-25,FOODS_2,335.0,4306.0,0.07779842080817465,7,2014,Friday
2014-07-26,FOODS_2,402.0,4267.0,0.09421138973517694,7,2014,Saturday
2014-07-27,FOODS_2,501.0,4495.0,0.11145717463848721,7,2014,Sunday
2014-07-28,FOODS_2,475.0,4433.0,0.1071509136025265,7,2014,Monday
2014-07-29,FOODS_2,342.0,4366.0,0.07833256985799358,7,2014,Tuesday
2014-07-30,FOODS_2,409.0,4302.0,0.09507205950720594,7,2014,Wednesday
2014-07-31,FOODS_2,262.0,4257.0,0.0615456894526662,7,2014,Thursday
2014-08-01,FOODS_2,453.0,4505.0,0.10055493895671476,8,2014,Friday
2014-08-02,FOODS_2,538.0,4438.0,0.12122577737719693,8,2014,Saturday
2014-08-03,FOODS_2,653.0,4359.0,0.14980500114705209,8,2014,Sunday
2014-08-04,FOODS_2,559.0,4300.0,0.13,8,2014,Monday
2014-08-05,FOODS_2,500.0,4259.0,0.11739845034045551,8,2014,Tuesday
2014-08-06,FOODS_2,447.0,4509.0,0.09913506320691949,8,2014,Wednesday
2014-08-07,FOODS_2,426.0,4460.0,0.09551569506726458,8,2014,Thursday
2014-08-08,FOODS_2,419.0,4383.0,0.09559662331736253,8,2014,Friday
2014-08-09,FOODS_2,576.0,4325.0,0.13317919075144508,8,2014,Saturday
2014-08-10,FOODS_2,607.0,4289.0,0.14152483096292842,8,2014,Sunday
2014-08-11,FOODS_2,420.0,4531.0,0.09269476936658574,8,2014,Monday
2014-08-12,FOODS_2,420.0,4469.0,0.09398075632132469,8,2014,Tuesday
2014-08-13,FOODS_2,363.0,4381.0,0.08285779502396713,8,2014,Wednesday
2014-08-14,FOODS_2,399.0,4319.0,0.09238249594813615,8,2014,Thursday
2014-08-15,FOODS_2,395.0,4271.0,0.09248419573870288,8,2014,Friday
2014-08-16,FOODS_2,499.0,4507.0,0.11071666296871534,8,2014,Saturday
2014-08-17,FOODS_2,621.0,4457.0,0.13933138882656496,8,2014,Sunday
2014-08-18,FOODS_2,495.0,4387.0,0.11283337132436745,8,2014,Monday
2014-08-19,FOODS_2,392.0,4336.0,0.09040590405904059,8,2014,Tuesday
2014-08-20,FOODS_2,379.0,4292.0,0.08830382106244175,8,2014,Wednesday
2014-08-21,FOODS_2,349.0,4542.0,0.07683839718185821,8,2014,Thursday
2014-08-22,FOODS_2,375.0,4481.0,0.0836866770810087,8,2014,Friday
2014-08-23,FOODS_2,558.0,4419.0,0.12627291242362526,8,2014,Saturday
2014-08-24,FOODS_2,774.0,4358.0,0.1776044056906838,8,2014,Sunday
2014-08-25,FOODS_2,395.0,4320.0,0.09143518518518519,8,2014,Monday
2014-08-26,FOODS_2,340.0,4567.0,0.07444712064812788,8,2014,Tuesday
2014-08-27,FOODS_2,314.0,4495.0,0.06985539488320355,8,2014,Wednesday
2014-08-28,FOODS_2,339.0,4414.0,0.07680108744902582,8,2014,Thursday
2014-08-29,FOODS_2,431.0,4349.0,0.09910324212462635,8,2014,Friday
2014-08-30,FOODS_2,422.0,4300.0,0.09813953488372093,8,2014,Saturday
2014-08-31,FOODS_2,480.0,4522.0,0.10614772224679346,8,2014,Sunday
2014-09-01,FOODS_2,584.0,4465.0,0.13079507278835387,9,2014,Monday
2014-09-02,FOODS_2,526.0,4394.0,0.11970869367319072,9,2014,Tuesday
2014-09-03,FOODS_2,421.0,4345.0,0.09689298043728424,9,2014,Wednesday
2014-09-04,FOODS_2,377.0,4291.0,0.08785830808669308,9,2014,Thursday
2014-09-05,FOODS_2,449.0,4527.0,0.09918268168765186,9,2014,Friday
2014-09-06,FOODS_2,638.0,4469.0,0.14276124412620272,9,2014,Saturday
2014-09-07,FOODS_2,684.0,4390.0,0.15580865603644647,9,2014,Sunday
2014-09-08,FOODS_2,442.0,4336.0,0.10193726937269372,9,2014,Monday
2014-09-09,FOODS_2,495.0,4293.0,0.11530398322851153,9,2014,Tuesday
2014-09-10,FOODS_2,440.0,4514.0,0.0974745237040319,9,2014,Wednesday
2014-09-11,FOODS_2,425.0,4440.0,0.09572072072072071,9,2014,Thursday
2014-09-12,FOODS_2,402.0,4353.0,0.0923501033769814,9,2014,Friday
2014-09-13,FOODS_2,509.0,4300.0,0.11837209302325581,9,2014,Saturday
2014-09-14,FOODS_2,615.0,4251.0,0.14467184191954835,9,2014,Sunday
2014-09-15,FOODS_2,451.0,4492.0,0.10040071237756011,9,2014,Monday
2014-09-16,FOODS_2,318.0,4441.0,0.07160549425804999,9,2014,Tuesday
2014-09-17,FOODS_2,316.0,4369.0,0.07232776379034105,9,2014,Wednesday
2014-09-18,FOODS_2,369.0,4317.0,0.08547602501737317,9,2014,Thursday
2014-09-19,FOODS_2,388.0,4266.0,0.09095171120487576,9,2014,Friday
2014-09-20,FOODS_2,560.0,4518.0,0.1239486498450642,9,2014,Saturday
2014-09-21,FOODS_2,550.0,4461.0,0.12329074198610177,9,2014,Sunday
2014-09-22,FOODS_2,416.0,4391.0,0.0947392393532225,9,2014,Monday
2014-09-23,FOODS_2,341.0,4347.0,0.07844490453186105,9,2014,Tuesday
2014-09-24,FOODS_2,351.0,4303.0,0.08157099697885196,9,2014,Wednesday
2014-09-25,FOODS_2,317.0,4541.0,0.06980841224399911,9,2014,Thursday
2014-09-26,FOODS_2,395.0,4480.0,0.08816964285714286,9,2014,Friday
2014-09-27,FOODS_2,581.0,4417.0,0.13153724247226625,9,2014,Saturday
2014-09-28,FOODS_2,660.0,4357.0,0.1514803764057838,9,2014,Sunday
2014-09-29,FOODS_2,463.0,4319.0,0.10720074091224821,9,2014,Monday
2014-09-30,FOODS_2,366.0,4578.0,0.0799475753604194,9,2014,Tuesday
2014-10-01,FOODS_2,462.0,4517.0,0.10228027451848572,10,2014,Wednesday
2014-10-02,FOODS_2,417.0,4440.0,0.09391891891891892,10,2014,Thursday
2014-10-03,FOODS_2,486.0,4375.0,0.11108571428571429,10,2014,Friday
2014-10-04,FOODS_2,711.0,4322.0,0.16450717260527534,10,2014,Saturday
2014-10-05,FOODS_2,703.0,4559.0,0.15420048256196534,10,2014,Sunday
2014-10-06,FOODS_2,532.0,4494.0,0.11838006230529595,10,2014,Monday
2014-10-07,FOODS_2,502.0,4417.0,0.1136517998641612,10,2014,Tuesday
2014-10-08,FOODS_2,468.0,4366.0,0.10719193770041227,10,2014,Wednesday
2014-10-09,FOODS_2,459.0,4320.0,0.10625,10,2014,Thursday
2014-10-10,FOODS_2,483.0,4542.0,0.10634081902245707,10,2014,Friday
2014-10-11,FOODS_2,628.0,4481.0,0.14014728855166259,10,2014,Saturday
2014-10-12,FOODS_2,704.0,4404.0,0.15985467756584923,10,2014,Sunday
2014-10-13,FOODS_2,462.0,4340.0,0.1064516129032258,10,2014,Monday
2014-10-14,FOODS_2,378.0,4300.0,0.08790697674418604,10,2014,Tuesday
2014-10-15,FOODS_2,379.0,4537.0,0.08353537579898611,10,2014,Wednesday
2014-10-16,FOODS_2,372.0,4482.0,0.08299866131191433,10,2014,Thursday
2014-10-17,FOODS_2,443.0,4413.0,0.10038522547020168,10,2014,Friday
2014-10-18,FOODS_2,584.0,4360.0,0.13394495412844037,10,2014,Saturday
2014-10-19,FOODS_2,727.0,4319.0,0.16832600138921047,10,2014,Sunday
2014-10-20,FOODS_2,471.0,4553.0,0.10344827586206896,10,2014,Monday
2014-10-21,FOODS_2,316.0,4481.0,0.07051997322026334,10,2014,Tuesday
2014-10-22,FOODS_2,372.0,4409.0,0.0843728736674983,10,2014,Wednesday
2014-10-23,FOODS_2,327.0,4342.0,0.0753109166282819,10,2014,Thursday
2014-10-24,FOODS_2,406.0,4297.0,0.09448452408657203,10,2014,Friday
2014-10-25,FOODS_2,709.0,4526.0,0.15665046398585947,10,2014,Saturday
2014-10-26,FOODS_2,604.0,4462.0,0.13536530703720304,10,2014,Sunday
2014-10-27,FOODS_2,521.0,4386.0,0.11878704970360238,10,2014,Monday
2014-10-28,FOODS_2,354.0,4323.0,0.08188757807078417,10,2014,Tuesday
2014-10-29,FOODS_2,320.0,4275.0,0.07485380116959064,10,2014,Wednesday
2014-10-30,FOODS_2,425.0,4506.0,0.09431868619618286,10,2014,Thursday
2014-10-31,FOODS_2,364.0,4461.0,0.08159605469625644,10,2014,Friday
2014-11-01,FOODS_2,825.0,4378.0,0.1884422110552764,11,2014,Saturday
2014-11-02,FOODS_2,923.0,4317.0,0.2138058837155432,11,2014,Sunday
2014-11-03,FOODS_2,680.0,4272.0,0.15917602996254682,11,2014,Monday
2014-11-04,FOODS_2,668.0,4497.0,0.14854347342672894,11,2014,Tuesday
2014-11-05,FOODS_2,472.0,4429.0,0.1065703319033642,11,2014,Wednesday
2014-11-06,FOODS_2,506.0,4372.0,0.11573650503202196,11,2014,Thursday
2014-11-07,FOODS_2,514.0,4321.0,0.118953945845869,11,2014,Friday
2014-11-08,FOODS_2,760.0,4273.0,0.1778609875965364,11,2014,Saturday
2014-11-09,FOODS_2,813.0,4509.0,0.18030605455755155,11,2014,Sunday
2014-11-10,FOODS_2,673.0,4443.0,0.15147422912446545,11,2014,Monday
2014-11-11,FOODS_2,558.0,4382.0,0.12733911455956184,11,2014,Tuesday
2014-11-12,FOODS_2,420.0,4319.0,0.09724473257698542,11,2014,Wednesday
2014-11-13,FOODS_2,463.0,4276.0,0.10827876520112255,11,2014,Thursday
2014-11-14,FOODS_2,457.0,4520.0,0.10110619469026548,11,2014,Friday
2014-11-15,FOODS_2,607.0,4460.0,0.13609865470852017,11,2014,Saturday
2014-11-16,FOODS_2,750.0,4389.0,0.17088174982911825,11,2014,Sunday
2014-11-17,FOODS_2,573.0,4328.0,0.13239371534195934,11,2014,Monday
2014-11-18,FOODS_2,434.0,4282.0,0.10135450723960766,11,2014,Tuesday
2014-11-19,FOODS_2,410.0,4517.0,0.09076820898826655,11,2014,Wednesday
2014-11-20,FOODS_2,379.0,4458.0,0.08501570210856886,11,2014,Thursday
2014-11-21,FOODS_2,466.0,4379.0,0.10641699018040648,11,2014,Friday
2014-11-22,FOODS_2,723.0,4321.0,0.16732237907891692,11,2014,Saturday
2014-11-23,FOODS_2,669.0,4267.0,0.15678462620107805,11,2014,Sunday
2014-11-24,FOODS_2,588.0,4516.0,0.13020372010628875,11,2014,Monday
2014-11-25,FOODS_2,453.0,4459.0,0.10159228526575466,11,2014,Tuesday
2014-11-26,FOODS_2,468.0,4389.0,0.10663021189336978,11,2014,Wednesday
2014-11-27,FOODS_2,156.0,4319.0,0.036119472100023156,11,2014,Thursday
2014-11-28,FOODS_2,272.0,4276.0,0.06361085126286249,11,2014,Friday
2014-11-29,FOODS_2,407.0,4528.0,0.08988515901060071,11,2014,Saturday
2014-11-30,FOODS_2,514.0,4469.0,0.11501454464085925,11,2014,Sunday
2014-12-01,FOODS_2,601.0,4388.0,0.1369644484958979,12,2014,Monday
2014-12-02,FOODS_2,450.0,4325.0,0.10404624277456648,12,2014,Tuesday
2014-12-03,FOODS_2,473.0,4269.0,0.11079878191613961,12,2014,Wednesday
2014-12-04,FOODS_2,586.0,4503.0,0.13013546524539196,12,2014,Thursday
2014-12-05,FOODS_2,502.0,4448.0,0.11285971223021583,12,2014,Friday
2014-12-06,FOODS_2,772.0,4384.0,0.1760948905109489,12,2014,Saturday
2014-12-07,FOODS_2,798.0,4321.0,0.18467947234436474,12,2014,Sunday
2014-12-08,FOODS_2,594.0,4271.0,0.139077499414657,12,2014,Monday
2014-12-09,FOODS_2,560.0,4511.0,0.12414098869430282,12,2014,Tuesday
2014-12-10,FOODS_2,605.0,4439.0,0.13629195764811894,12,2014,Wednesday
2014-12-11,FOODS_2,305.0,4369.0,0.06981002517738613,12,2014,Thursday
2014-12-12,FOODS_2,456.0,4304.0,0.10594795539033457,12,2014,Friday
2014-12-13,FOODS_2,565.0,4258.0,0.1326914044152184,12,2014,Saturday
2014-12-14,FOODS_2,673.0,4480.0,0.15022321428571428,12,2014,Sunday
2014-12-15,FOODS_2,481.0,4409.0,0.10909503288727602,12,2014,Monday
2014-12-16,FOODS_2,479.0,4339.0,0.11039410002304678,12,2014,Tuesday
2014-12-17,FOODS_2,402.0,4271.0,0.09412315616951533,12,2014,Wednesday
2014-12-18,FOODS_2,397.0,4230.0,0.09385342789598108,12,2014,Thursday
2014-12-19,FOODS_2,391.0,4462.0,0.08762886597938144,12,2014,Friday
2014-12-20,FOODS_2,579.0,4398.0,0.13165075034106413,12,2014,Saturday
2014-12-21,FOODS_2,599.0,4310.0,0.13897911832946636,12,2014,Sunday
2014-12-22,FOODS_2,472.0,4264.0,0.11069418386491557,12,2014,Monday
2014-12-23,FOODS_2,422.0,4220.0,0.1,12,2014,Tuesday
2014-12-24,FOODS_2,307.0,4456.0,0.06889587073608618,12,2014,Wednesday
2014-12-25,FOODS_2,0.0,4399.0,0.0,12,2014,Thursday
2014-12-26,FOODS_2,366.0,4325.0,0.0846242774566474,12,2014,Friday
2014-12-27,FOODS_2,472.0,4274.0,0.11043518951801591,12,2014,Saturday
2014-12-28,FOODS_2,501.0,4230.0,0.11843971631205674,12,2014,Sunday
2014-12-29,FOODS_2,483.0,4477.0,0.10788474424838061,12,2014,Monday
2014-12-30,FOODS_2,429.0,4418.0,0.09710276143051154,12,2014,Tuesday
2014-12-31,FOODS_2,485.0,4339.0,0.11177690712145656,12,2014,Wednesday
2015-01-01,FOODS_2,405.0,4272.0,0.09480337078651685,1,2015,Thursday
2015-01-02,FOODS_2,620.0,4228.0,0.1466414380321665,1,2015,Friday
2015-01-03,FOODS_2,718.0,4474.0,0.16048278945015645,1,2015,Saturday
2015-01-04,FOODS_2,696.0,4405.0,0.1580022701475596,1,2015,Sunday
2015-01-05,FOODS_2,529.0,4325.0,0.1223121387283237,1,2015,Monday
2015-01-06,FOODS_2,472.0,4254.0,0.11095439586271744,1,2015,Tuesday
2015-01-07,FOODS_2,457.0,4211.0,0.10852529090477321,1,2015,Wednesday
2015-01-08,FOODS_2,401.0,4449.0,0.09013261407057765,1,2015,Thursday
2015-01-09,FOODS_2,455.0,4393.0,0.10357386751650353,1,2015,Friday
2015-01-10,FOODS_2,662.0,4329.0,0.15292215292215292,1,2015,Saturday
2015-01-11,FOODS_2,696.0,4273.0,0.16288322021998597,1,2015,Sunday
2015-01-12,FOODS_2,493.0,4241.0,0.11624616835651969,1,2015,Monday
2015-01-13,FOODS_2,389.0,4476.0,0.08690795352993744,1,2015,Tuesday
2015-01-14,FOODS_2,346.0,4398.0,0.07867212369258754,1,2015,Wednesday
2015-01-15,FOODS_2,384.0,4301.0,0.08928156242734248,1,2015,Thursday
2015-01-16,FOODS_2,473.0,4258.0,0.11108501643964303,1,2015,Friday
2015-01-17,FOODS_2,492.0,4215.0,0.11672597864768683,1,2015,Saturday
2015-01-18,FOODS_2,612.0,4449.0,0.1375590020229265,1,2015,Sunday
2015-01-19,FOODS_2,485.0,4390.0,0.11047835990888383,1,2015,Monday
2015-01-20,FOODS_2,350.0,4310.0,0.08120649651972157,1,2015,Tuesday
2015-01-21,FOODS_2,303.0,4257.0,0.0711768851303735,1,2015,Wednesday
2015-01-22,FOODS_2,296.0,4222.0,0.07010895310279489,1,2015,Thursday
2015-01-23,FOODS_2,348.0,4460.0,0.07802690582959641,1,2015,Friday
2015-01-24,FOODS_2,568.0,4413.0,0.1287106276909132,1,2015,Saturday
2015-01-25,FOODS_2,567.0,4336.0,0.13076568265682656,1,2015,Sunday
2015-01-26,FOODS_2,372.0,4282.0,0.08687529191966371,1,2015,Monday
2015-01-27,FOODS_2,303.0,4235.0,0.07154663518299882,1,2015,Tuesday
2015-01-28,FOODS_2,322.0,4479.0,0.07189104710872962,1,2015,Wednesday
2015-01-29,FOODS_2,278.0,4424.0,0.0628390596745027,1,2015,Thursday
2015-01-30,FOODS_2,382.0,4332.0,0.08818097876269622,1,2015,Friday
2015-01-31,FOODS_2,588.0,4270.0,0.1377049180327869,1,2015,Saturday
2015-02-01,FOODS_2,555.0,4235.0,0.13105076741440377,2,2015,Sunday
2015-02-02,FOODS_2,402.0,4488.0,0.08957219251336898,2,2015,Monday
2015-02-03,FOODS_2,509.0,4427.0,0.11497628190648294,2,2015,Tuesday
2015-02-04,FOODS_2,420.0,4353.0,0.09648518263266713,2,2015,Wednesday
2015-02-05,FOODS_2,450.0,4299.0,0.104675505931612,2,2015,Thursday
2015-02-06,FOODS_2,419.0,4253.0,0.09851869268751469,2,2015,Friday
2015-02-07,FOODS_2,672.0,4486.0,0.14979937583593403,2,2015,Saturday
2015-02-08,FOODS_2,771.0,4428.0,0.17411924119241193,2,2015,Sunday
2015-02-09,FOODS_2,624.0,4358.0,0.143184947223497,2,2015,Monday
2015-02-10,FOODS_2,420.0,4295.0,0.09778812572759023,2,2015,Tuesday
2015-02-11,FOODS_2,416.0,4251.0,0.09785932721712538,2,2015,Wednesday
2015-02-12,FOODS_2,373.0,4484.0,0.08318465655664585,2,2015,Thursday
2015-02-13,FOODS_2,409.0,4422.0,0.09249208502939846,2,2015,Friday
2015-02-14,FOODS_2,470.0,4355.0,0.1079219288174512,2,2015,Saturday
2015-02-15,FOODS_2,566.0,4290.0,0.13193473193473193,2,2015,Sunday
2015-02-16,FOODS_2,434.0,4246.0,0.10221384832783796,2,2015,Monday
2015-02-17,FOODS_2,339.0,4475.0,0.07575418994413408,2,2015,Tuesday
2015-02-18,FOODS_2,359.0,4431.0,0.08102008575942225,2,2015,Wednesday
2015-02-19,FOODS_2,338.0,4352.0,0.07766544117647059,2,2015,Thursday
2015-02-20,FOODS_2,417.0,4295.0,0.09708963911525029,2,2015,Friday
2015-02-21,FOODS_2,503.0,4243.0,0.11854819703040302,2,2015,Saturday
2015-02-22,FOODS_2,578.0,4481.0,0.1289890649408614,2,2015,Sunday
2015-02-23,FOODS_2,371.0,4431.0,0.08372827804107424,2,2015,Monday
2015-02-24,FOODS_2,306.0,4369.0,0.07003891050583658,2,2015,Tuesday
